Source.Name,return_id,transaction_id,product_id,return_date,return_quantity,refund_amount,return_reason,return_method,handled_by_employee
Returns_Chunk1.csv,283,225027,155,15-02-2024 12:23,1,95.24,Late Delivery,Pickup,160
Returns_Chunk1.csv,284,107052,657,13-10-2023 03:40,1,168.5,Other,Pickup,65
Returns_Chunk1.csv,285,389068,498,14-02-2020 04:43,2,217.26,Late Delivery,Pickup,182
Returns_Chunk1.csv,286,52873,587,22-08-2022 15:42,2,304.28,Other,Pickup,22
Returns_Chunk1.csv,287,312197,476,24-02-2022 07:58,2,202.96,Changed Mind,Mail,181
Returns_Chunk1.csv,288,495305,579,05-02-2024 22:02,1,55.69,Other,Mail,44
Returns_Chunk1.csv,289,325925,69,25-08-2024 22:52,1,198.2,Other,In-Store,53
Returns_Chunk1.csv,290,129612,629,16-12-2020 15:30,3,493.26,Defective,Mail,75
Returns_Chunk1.csv,291,420953,415,12-04-2024 08:16,2,193.84,Defective,In-Store,20
Returns_Chunk1.csv,292,321914,101,22-01-2024 05:35,2,100.96,Changed Mind,In-Store,35
Returns_Chunk1.csv,293,253213,367,22-01-2022 19:20,1,24.19,Changed Mind,Pickup,166
Returns_Chunk1.csv,294,178580,614,06-06-2024 19:47,1,108.94,Wrong Item,Mail,150
Returns_Chunk1.csv,295,419179,88,14-11-2021 23:54,1,152.73,Defective,Mail,69
Returns_Chunk1.csv,296,302623,169,20-10-2021 12:24,2,172.8,Changed Mind,In-Store,151
Returns_Chunk1.csv,297,179300,270,13-03-2020 14:25,1,39.57,Defective,Mail,63
Returns_Chunk1.csv,298,401429,675,23-01-2020 18:31,1,108.05,Wrong Item,Pickup,78
Returns_Chunk1.csv,299,364173,106,04-08-2024 03:51,3,567.63,Late Delivery,In-Store,155
Returns_Chunk1.csv,300,92484,157,24-05-2021 19:21,3,327.93,Wrong Item,Pickup,66
Returns_Chunk1.csv,301,229763,72,17-12-2022 11:07,2,396.34,Late Delivery,In-Store,120
Returns_Chunk1.csv,302,39285,526,01-04-2022 06:23,2,307.68,Changed Mind,Pickup,184
Returns_Chunk1.csv,303,195892,548,20-06-2021 09:58,2,143.36,Late Delivery,Mail,2
Returns_Chunk1.csv,304,341729,650,21-11-2022 03:16,1,74.02,Changed Mind,Pickup,187
Returns_Chunk1.csv,305,151791,935,15-01-2020 19:40,2,73.06,Other,Pickup,189
Returns_Chunk1.csv,306,392843,240,07-06-2020 14:20,1,180.87,Late Delivery,Pickup,99
Returns_Chunk1.csv,307,115621,335,03-04-2021 23:36,1,36.39,Other,Pickup,191
Returns_Chunk1.csv,308,128881,593,21-09-2024 21:33,1,163.75,Other,Mail,187
Returns_Chunk1.csv,309,46856,20,23-07-2020 18:40,2,291.74,Changed Mind,Mail,119
Returns_Chunk1.csv,310,321137,870,27-07-2024 04:17,2,359.92,Changed Mind,Pickup,195
Returns_Chunk1.csv,311,364974,523,28-02-2023 00:29,1,189.37,Other,Mail,159
Returns_Chunk1.csv,312,231601,738,02-03-2021 03:24,3,301.23,Other,In-Store,56
Returns_Chunk1.csv,313,221164,651,07-08-2020 04:21,1,49.57,Defective,In-Store,33
Returns_Chunk1.csv,314,127957,541,16-11-2024 04:28,2,302.54,Late Delivery,Pickup,83
Returns_Chunk1.csv,315,272499,895,06-01-2020 21:20,3,425.91,Defective,Pickup,18
Returns_Chunk1.csv,316,397936,421,08-07-2020 16:25,1,146.53,Defective,In-Store,19
Returns_Chunk1.csv,317,219266,389,23-08-2023 19:38,1,71.36,Changed Mind,Mail,4
Returns_Chunk1.csv,318,355353,740,26-12-2020 09:37,1,156.86,Defective,Pickup,75
Returns_Chunk1.csv,319,356123,541,24-01-2021 06:15,3,84.57,Changed Mind,In-Store,42
Returns_Chunk1.csv,320,486021,740,11-02-2024 17:39,1,91.04,Defective,Pickup,16
Returns_Chunk1.csv,321,445405,807,26-05-2021 01:36,3,174.75,Other,In-Store,78
Returns_Chunk1.csv,322,279977,962,26-12-2022 00:04,3,261.03,Other,In-Store,74
Returns_Chunk1.csv,323,186866,860,16-10-2022 20:50,1,69.1,Changed Mind,Mail,8
Returns_Chunk1.csv,324,457645,59,27-07-2020 07:14,3,82.02,Changed Mind,Pickup,35
Returns_Chunk1.csv,325,440721,679,21-01-2022 22:02,3,244.44,Wrong Item,In-Store,105
Returns_Chunk1.csv,326,442008,971,12-09-2024 14:19,2,134.06,Changed Mind,In-Store,187
Returns_Chunk1.csv,327,133611,15,20-11-2023 08:18,1,118.69,Changed Mind,In-Store,60
Returns_Chunk1.csv,328,445442,593,30-11-2022 07:39,1,87.6,Defective,Pickup,51
Returns_Chunk1.csv,329,185539,746,14-02-2022 01:50,2,94.42,Defective,Mail,85
Returns_Chunk1.csv,330,423318,762,02-08-2024 20:12,1,103.48,Defective,In-Store,159
Returns_Chunk1.csv,331,354547,484,11-08-2022 04:44,1,177.19,Wrong Item,Mail,158
Returns_Chunk1.csv,332,288257,632,22-11-2021 00:38,2,31.6,Defective,In-Store,161
Returns_Chunk1.csv,333,439447,88,26-12-2024 15:34,2,70.2,Changed Mind,In-Store,104
Returns_Chunk1.csv,334,115053,310,19-05-2020 09:28,2,356.86,Wrong Item,In-Store,176
Returns_Chunk1.csv,335,231736,358,28-01-2023 17:29,1,149.05,Defective,Mail,24
Returns_Chunk1.csv,336,322624,201,20-07-2022 07:58,3,507.81,Wrong Item,Mail,158
Returns_Chunk1.csv,337,493106,628,16-07-2022 21:20,3,19.32,Changed Mind,Pickup,74
Returns_Chunk1.csv,338,214537,274,09-11-2024 00:14,3,471.51,Other,Mail,196
Returns_Chunk1.csv,339,54528,250,22-09-2022 08:19,3,300.54,Changed Mind,In-Store,194
Returns_Chunk1.csv,340,197670,760,24-04-2020 20:43,1,74.78,Late Delivery,In-Store,9
Returns_Chunk1.csv,341,218613,214,18-08-2020 06:36,3,492.96,Other,Pickup,63
Returns_Chunk1.csv,342,345017,260,07-06-2020 19:00,2,102.24,Late Delivery,Mail,132
Returns_Chunk1.csv,343,481372,736,14-04-2020 02:03,2,280.16,Other,Pickup,85
Returns_Chunk1.csv,344,391711,607,12-11-2020 18:35,2,133.28,Late Delivery,In-Store,26
Returns_Chunk1.csv,345,101386,7,30-07-2020 02:21,2,305.24,Defective,In-Store,17
Returns_Chunk1.csv,346,25285,852,08-11-2024 00:34,1,21.22,Late Delivery,Pickup,19
Returns_Chunk1.csv,347,459359,415,23-08-2022 14:41,3,514.8,Other,Mail,123
Returns_Chunk1.csv,348,437783,630,31-05-2024 04:39,1,85.68,Changed Mind,Mail,94
Returns_Chunk1.csv,349,148627,177,16-12-2021 21:03,1,75.38,Changed Mind,Pickup,95
Returns_Chunk1.csv,350,341530,943,14-01-2024 14:18,1,42.5,Defective,Pickup,58
Returns_Chunk1.csv,351,208104,77,06-04-2024 05:57,3,204.09,Late Delivery,Pickup,31
Returns_Chunk1.csv,352,499155,268,07-09-2022 23:56,3,391.95,Defective,Mail,146
Returns_Chunk1.csv,353,392392,129,10-06-2022 14:01,1,165.33,Other,In-Store,149
Returns_Chunk1.csv,354,104238,532,07-10-2021 05:53,2,112.3,Defective,Pickup,130
Returns_Chunk1.csv,355,258059,53,11-02-2021 17:32,3,27.42,Late Delivery,Mail,23
Returns_Chunk1.csv,356,412262,254,22-11-2020 09:43,1,146.36,Wrong Item,Mail,176
Returns_Chunk1.csv,357,248501,351,21-04-2021 10:09,3,585.84,Other,In-Store,24
Returns_Chunk1.csv,358,257767,426,21-11-2020 09:46,2,290.12,Wrong Item,Mail,142
Returns_Chunk1.csv,359,295387,159,26-05-2024 09:07,1,70.54,Other,Mail,105
Returns_Chunk1.csv,360,252298,554,19-05-2020 21:54,2,65.54,Other,Pickup,19
Returns_Chunk1.csv,361,120915,282,13-03-2021 09:10,3,363.12,Other,Pickup,103
Returns_Chunk1.csv,362,276478,858,28-05-2020 11:01,3,464.37,Defective,In-Store,48
Returns_Chunk1.csv,363,342462,654,25-06-2022 16:36,3,69.3,Late Delivery,Pickup,43
Returns_Chunk1.csv,364,290725,290,08-11-2023 23:16,2,79.84,Wrong Item,Mail,143
Returns_Chunk1.csv,365,280697,512,15-02-2023 19:15,1,147.52,Other,In-Store,97
Returns_Chunk1.csv,366,294651,26,05-07-2021 09:54,2,371.9,Changed Mind,Mail,73
Returns_Chunk1.csv,367,470973,138,03-08-2020 16:21,1,197.42,Defective,Mail,115
Returns_Chunk1.csv,368,257011,767,04-07-2023 20:19,1,119.51,Late Delivery,Mail,187
Returns_Chunk1.csv,369,288806,704,13-08-2020 08:30,2,38,Wrong Item,Mail,6
Returns_Chunk1.csv,370,243464,560,04-02-2023 03:26,1,137.53,Defective,In-Store,179
Returns_Chunk1.csv,371,10759,109,26-07-2022 09:35,3,477.54,Changed Mind,Mail,151
Returns_Chunk1.csv,372,192330,666,15-04-2022 23:00,3,342.72,Defective,Mail,78
Returns_Chunk1.csv,373,119849,657,13-05-2022 08:19,2,11.36,Changed Mind,Mail,126
Returns_Chunk1.csv,374,399621,791,23-01-2022 21:28,2,219,Changed Mind,Pickup,188
Returns_Chunk1.csv,375,222763,829,19-08-2023 11:46,3,148.26,Wrong Item,Pickup,1
Returns_Chunk1.csv,376,426235,362,22-07-2020 19:24,3,43.23,Wrong Item,Pickup,24
Returns_Chunk1.csv,377,97548,669,14-10-2024 12:44,2,376.04,Wrong Item,In-Store,195
Returns_Chunk1.csv,378,163975,970,03-06-2021 11:41,2,142.8,Wrong Item,Pickup,83
Returns_Chunk1.csv,379,424337,511,04-07-2023 16:50,3,41.91,Changed Mind,Mail,76
Returns_Chunk1.csv,380,140475,1,25-05-2020 21:59,1,76.58,Changed Mind,Pickup,129
Returns_Chunk1.csv,381,1594,410,12-12-2023 05:19,2,121.32,Other,Mail,66
Returns_Chunk1.csv,382,62758,569,15-06-2022 20:56,3,464.01,Defective,Mail,62
Returns_Chunk1.csv,383,4478,237,13-01-2023 02:08,3,434.55,Other,Pickup,40
Returns_Chunk1.csv,384,36513,23,02-12-2023 20:36,2,278.84,Other,Pickup,12
Returns_Chunk1.csv,385,196216,160,15-07-2021 16:28,3,590.28,Late Delivery,Pickup,56
Returns_Chunk1.csv,386,278938,608,15-07-2021 00:34,1,168.02,Changed Mind,In-Store,120
Returns_Chunk1.csv,387,126456,917,23-06-2024 04:19,1,125.58,Other,Pickup,85
Returns_Chunk1.csv,388,450472,469,13-07-2023 22:27,2,154.72,Other,In-Store,64
Returns_Chunk1.csv,389,9094,911,01-02-2023 10:47,1,154.67,Wrong Item,Mail,164
Returns_Chunk1.csv,390,445710,410,18-04-2020 08:25,3,164.37,Other,Mail,76
Returns_Chunk1.csv,391,475212,786,23-02-2021 17:10,3,32.28,Late Delivery,Mail,15
Returns_Chunk1.csv,392,444003,361,30-10-2022 09:59,1,11.9,Changed Mind,Mail,70
Returns_Chunk1.csv,393,41787,250,25-01-2024 21:24,2,164.36,Defective,In-Store,98
Returns_Chunk1.csv,394,349082,736,04-02-2023 13:17,3,453,Changed Mind,In-Store,137
Returns_Chunk1.csv,395,166478,661,06-10-2023 05:34,2,263.16,Changed Mind,In-Store,39
Returns_Chunk1.csv,396,330103,293,20-01-2024 09:16,3,368.16,Late Delivery,Pickup,194
Returns_Chunk1.csv,397,116336,514,10-12-2022 10:42,3,461.07,Wrong Item,Mail,82
Returns_Chunk1.csv,398,71416,896,27-10-2023 16:14,3,351.87,Defective,Pickup,193
Returns_Chunk1.csv,399,19529,538,28-09-2021 12:45,3,296.79,Late Delivery,Mail,78
Returns_Chunk1.csv,400,283082,997,17-11-2021 07:39,1,81.24,Defective,In-Store,42
Returns_Chunk1.csv,401,244867,728,22-03-2021 03:19,1,146.46,Other,Mail,13
Returns_Chunk1.csv,402,166462,623,13-02-2023 14:02,2,380.5,Wrong Item,In-Store,56
Returns_Chunk1.csv,403,153557,779,03-04-2023 23:27,1,142.15,Changed Mind,In-Store,13
Returns_Chunk1.csv,404,467092,688,19-06-2020 18:59,3,96.12,Defective,In-Store,46
Returns_Chunk1.csv,405,174290,52,05-12-2020 00:57,3,264.72,Defective,In-Store,124
Returns_Chunk1.csv,406,401354,369,28-04-2022 15:51,2,230.78,Wrong Item,In-Store,108
Returns_Chunk1.csv,407,72458,714,03-09-2023 03:22,1,97.29,Late Delivery,Mail,93
Returns_Chunk1.csv,408,23264,570,01-02-2021 17:26,1,90.99,Changed Mind,In-Store,44
Returns_Chunk1.csv,409,92803,339,08-10-2023 03:57,3,46.2,Changed Mind,Pickup,7
Returns_Chunk1.csv,410,99282,905,20-09-2024 14:48,1,61.98,Late Delivery,In-Store,141
Returns_Chunk1.csv,411,154826,454,21-09-2024 03:14,2,112.16,Changed Mind,Pickup,1
Returns_Chunk1.csv,412,493692,666,02-07-2022 07:50,3,58.59,Late Delivery,In-Store,189
Returns_Chunk1.csv,413,389830,65,16-08-2022 20:05,1,90.05,Wrong Item,Pickup,127
Returns_Chunk1.csv,414,478498,660,27-01-2021 17:53,2,336.1,Late Delivery,In-Store,38
Returns_Chunk1.csv,415,74160,956,21-08-2024 17:47,1,38.11,Late Delivery,In-Store,115
Returns_Chunk1.csv,416,211489,649,06-03-2023 12:51,2,160.96,Other,Pickup,190
Returns_Chunk1.csv,417,214505,893,15-04-2021 06:19,3,354.06,Wrong Item,Mail,76
Returns_Chunk1.csv,418,374491,832,29-03-2021 12:59,2,291.1,Wrong Item,In-Store,25
Returns_Chunk1.csv,419,70690,557,16-09-2020 12:48,2,393.26,Other,Pickup,31
Returns_Chunk1.csv,420,450113,871,22-04-2023 13:01,1,168.43,Other,In-Store,23
Returns_Chunk1.csv,421,388215,931,04-05-2020 10:50,2,224.74,Wrong Item,In-Store,111
Returns_Chunk1.csv,422,136789,919,13-04-2022 17:22,1,74.77,Late Delivery,In-Store,125
Returns_Chunk1.csv,423,352568,982,15-08-2024 07:20,1,195.93,Other,In-Store,134
Returns_Chunk1.csv,424,482696,338,15-02-2024 04:55,2,251.32,Defective,Pickup,188
Returns_Chunk1.csv,425,376922,640,23-08-2021 14:33,2,231.66,Changed Mind,Pickup,158
Returns_Chunk1.csv,426,36349,756,10-09-2022 16:24,3,488.76,Changed Mind,Mail,49
Returns_Chunk1.csv,427,217708,510,09-12-2024 18:35,3,586.86,Changed Mind,Mail,45
Returns_Chunk1.csv,428,143976,723,20-11-2022 09:58,2,237.78,Changed Mind,Pickup,105
Returns_Chunk1.csv,429,319405,840,12-09-2020 09:01,1,115.91,Defective,In-Store,188
Returns_Chunk1.csv,430,66554,383,18-02-2022 12:48,2,356.84,Late Delivery,Pickup,57
Returns_Chunk1.csv,431,145586,662,28-06-2020 15:40,2,114.34,Wrong Item,Mail,15
Returns_Chunk1.csv,432,44209,74,27-09-2022 05:43,2,150.74,Defective,Pickup,84
Returns_Chunk1.csv,433,133101,175,10-10-2024 11:59,3,377.67,Other,In-Store,198
Returns_Chunk1.csv,434,36206,884,10-08-2024 07:57,1,173.48,Other,Mail,139
Returns_Chunk1.csv,435,93313,930,06-04-2023 15:48,3,129.48,Wrong Item,Pickup,133
Returns_Chunk1.csv,436,193601,548,12-12-2023 20:19,3,461.79,Wrong Item,Pickup,33
Returns_Chunk1.csv,437,420980,112,15-01-2021 20:05,2,203.44,Changed Mind,Mail,40
Returns_Chunk1.csv,438,27697,421,03-08-2024 08:39,2,18.2,Late Delivery,Mail,124
Returns_Chunk1.csv,439,495147,577,22-10-2023 07:38,1,60.21,Defective,Pickup,183
Returns_Chunk1.csv,440,301954,586,13-12-2022 06:47,1,195.31,Changed Mind,Pickup,5
Returns_Chunk1.csv,441,363677,612,03-05-2021 15:46,1,43.34,Wrong Item,In-Store,5
Returns_Chunk1.csv,442,134622,537,04-06-2021 04:16,1,27.04,Wrong Item,In-Store,50
Returns_Chunk1.csv,443,464988,543,22-03-2022 05:28,2,381.84,Late Delivery,In-Store,88
Returns_Chunk1.csv,444,309252,525,29-10-2020 08:45,3,185.88,Changed Mind,Mail,93
Returns_Chunk1.csv,445,379660,913,30-04-2023 15:46,3,415.41,Late Delivery,In-Store,105
Returns_Chunk1.csv,446,158244,204,18-07-2022 12:44,2,367.32,Defective,Mail,56
Returns_Chunk1.csv,447,439080,676,29-10-2021 22:03,2,24.36,Wrong Item,In-Store,120
Returns_Chunk1.csv,448,452583,42,29-07-2023 04:39,3,171.24,Changed Mind,In-Store,3
Returns_Chunk1.csv,449,54822,283,19-02-2024 20:38,3,394.23,Defective,Pickup,98
Returns_Chunk1.csv,450,201542,181,11-02-2022 01:01,1,66.45,Other,Pickup,148
Returns_Chunk1.csv,451,479763,100,20-06-2024 10:25,3,294.39,Defective,Mail,191
Returns_Chunk1.csv,452,44206,953,08-08-2020 15:17,3,381.66,Wrong Item,Mail,137
Returns_Chunk1.csv,453,436122,191,09-09-2021 03:48,1,168.8,Wrong Item,In-Store,113
Returns_Chunk1.csv,454,320734,444,06-11-2022 10:11,2,155.94,Late Delivery,In-Store,79
Returns_Chunk1.csv,455,490029,191,03-08-2021 08:50,1,126.71,Wrong Item,Mail,121
Returns_Chunk1.csv,456,246177,664,13-02-2020 06:51,1,40.78,Defective,Pickup,155
Returns_Chunk1.csv,457,187982,74,23-06-2023 23:10,2,314.26,Changed Mind,Mail,51
Returns_Chunk1.csv,458,246901,112,18-12-2023 12:35,1,37.55,Defective,In-Store,149
Returns_Chunk1.csv,459,477397,151,03-01-2021 03:24,3,474.54,Late Delivery,Mail,180
Returns_Chunk1.csv,460,357897,143,04-08-2024 06:00,2,365.54,Late Delivery,Mail,90
Returns_Chunk1.csv,461,354916,520,23-11-2023 12:06,3,495.12,Defective,Mail,130
Returns_Chunk1.csv,462,476488,747,04-01-2023 12:14,2,64.86,Defective,Pickup,50
Returns_Chunk1.csv,463,274684,398,13-10-2021 12:32,1,64.95,Defective,Mail,50
Returns_Chunk1.csv,464,391100,373,21-08-2021 01:11,1,64.43,Wrong Item,In-Store,192
Returns_Chunk1.csv,465,376149,153,05-12-2023 20:09,3,139.74,Late Delivery,Pickup,27
Returns_Chunk1.csv,466,424877,230,15-07-2022 19:33,1,197.7,Late Delivery,Mail,156
Returns_Chunk1.csv,467,41924,151,03-11-2024 21:37,2,17.1,Defective,Pickup,131
Returns_Chunk1.csv,468,303555,189,24-02-2023 01:50,2,40.36,Defective,In-Store,85
Returns_Chunk1.csv,469,13503,567,10-07-2024 05:55,2,333.66,Changed Mind,Mail,82
Returns_Chunk1.csv,470,386956,976,23-09-2021 08:08,1,110.21,Changed Mind,In-Store,32
Returns_Chunk1.csv,471,350034,642,29-12-2023 20:32,3,286.83,Changed Mind,In-Store,53
Returns_Chunk1.csv,472,190753,716,29-04-2021 20:24,2,147.3,Defective,In-Store,50
Returns_Chunk1.csv,473,202870,955,25-01-2020 05:17,2,309.34,Wrong Item,In-Store,85
Returns_Chunk1.csv,474,231654,400,24-08-2022 15:11,1,59.39,Other,Pickup,160
Returns_Chunk1.csv,475,294662,866,04-07-2023 20:44,2,320.88,Other,In-Store,118
Returns_Chunk1.csv,476,155088,609,25-02-2020 21:25,3,533.19,Defective,Mail,95
Returns_Chunk1.csv,477,348538,43,26-07-2023 12:02,3,556.98,Changed Mind,Pickup,14
Returns_Chunk1.csv,478,381009,893,16-05-2021 22:46,3,144.84,Changed Mind,Mail,173
Returns_Chunk1.csv,479,289399,84,21-01-2022 02:32,1,21.78,Other,Pickup,62
Returns_Chunk1.csv,480,184431,503,05-06-2021 01:08,1,55.46,Changed Mind,In-Store,104
Returns_Chunk1.csv,481,36931,281,02-03-2024 14:51,3,282.51,Wrong Item,In-Store,147
Returns_Chunk1.csv,482,127739,385,13-12-2021 00:01,1,141.83,Other,In-Store,110
Returns_Chunk1.csv,483,212754,714,29-12-2022 07:55,1,135.05,Other,Mail,20
Returns_Chunk1.csv,484,385083,686,12-12-2024 21:31,2,370.7,Wrong Item,Pickup,54
Returns_Chunk1.csv,485,403652,13,07-01-2022 02:32,1,88.49,Defective,In-Store,130
Returns_Chunk1.csv,486,309434,815,22-01-2022 09:04,3,378.96,Changed Mind,Pickup,160
Returns_Chunk1.csv,487,143352,709,22-12-2023 05:47,3,325.44,Late Delivery,Mail,147
Returns_Chunk1.csv,488,225175,557,08-12-2024 16:48,2,320.86,Other,Pickup,55
Returns_Chunk1.csv,489,320724,851,27-02-2024 08:55,1,198.91,Late Delivery,In-Store,33
Returns_Chunk1.csv,490,3079,662,17-09-2022 10:16,2,167.48,Other,Mail,130
Returns_Chunk1.csv,491,450502,965,07-05-2023 21:26,2,343.24,Other,Pickup,96
Returns_Chunk1.csv,492,323708,488,09-08-2024 07:35,3,468.15,Defective,Pickup,7
Returns_Chunk1.csv,493,72634,576,21-06-2024 10:33,3,110.7,Defective,In-Store,178
Returns_Chunk1.csv,494,248213,452,23-03-2021 16:12,3,578.46,Defective,Pickup,72
Returns_Chunk1.csv,495,351053,14,30-01-2024 03:06,1,67.34,Wrong Item,In-Store,126
Returns_Chunk1.csv,496,21349,42,18-05-2021 16:06,2,370.16,Wrong Item,Mail,177
Returns_Chunk1.csv,497,452163,523,02-04-2021 01:50,1,101.59,Changed Mind,Mail,73
Returns_Chunk1.csv,498,337442,75,14-09-2024 02:24,3,20.94,Changed Mind,Pickup,164
Returns_Chunk1.csv,499,270467,342,15-06-2024 12:04,2,286.88,Other,Mail,76
Returns_Chunk1.csv,500,475266,513,27-06-2021 22:26,1,86.97,Defective,In-Store,99
Returns_Chunk1.csv,501,14394,886,15-03-2020 23:24,2,181.18,Other,In-Store,144
Returns_Chunk1.csv,502,144013,409,26-09-2021 12:52,1,146.76,Other,Pickup,138
Returns_Chunk1.csv,503,256155,590,04-09-2021 16:04,1,16.11,Wrong Item,Mail,140
Returns_Chunk1.csv,504,435568,470,23-04-2020 19:43,1,94.61,Wrong Item,Pickup,46
Returns_Chunk1.csv,505,200276,95,10-02-2023 05:29,1,84.36,Defective,Mail,123
Returns_Chunk1.csv,506,39210,85,03-12-2022 05:54,1,61.55,Other,In-Store,89
Returns_Chunk1.csv,507,146484,569,06-12-2023 05:59,2,20.3,Late Delivery,In-Store,181
Returns_Chunk1.csv,508,309496,166,23-03-2022 15:02,3,327.18,Late Delivery,In-Store,53
Returns_Chunk1.csv,509,323071,605,24-11-2023 16:51,3,329.19,Defective,Pickup,49
Returns_Chunk1.csv,510,45419,802,18-09-2024 00:42,2,157.92,Other,Mail,169
Returns_Chunk1.csv,511,338144,195,05-04-2022 04:58,1,160.5,Other,In-Store,124
Returns_Chunk1.csv,512,95701,326,06-05-2020 12:21,3,390.6,Other,Pickup,18
Returns_Chunk1.csv,513,277359,495,30-01-2021 16:23,3,210,Other,In-Store,130
Returns_Chunk1.csv,514,45251,242,24-06-2023 18:50,1,8.96,Late Delivery,In-Store,81
Returns_Chunk1.csv,515,194377,645,15-05-2023 23:20,3,319.59,Wrong Item,In-Store,62
Returns_Chunk1.csv,516,179611,467,09-03-2024 12:07,1,193.68,Other,Mail,113
Returns_Chunk1.csv,517,336029,653,08-04-2024 20:43,1,126.55,Defective,Pickup,181
Returns_Chunk1.csv,518,41581,967,19-07-2020 12:28,2,116.68,Defective,Mail,102
Returns_Chunk1.csv,519,178078,267,12-07-2020 14:21,3,466.5,Late Delivery,In-Store,129
Returns_Chunk1.csv,520,24047,294,16-09-2020 21:22,1,141.63,Late Delivery,Pickup,83
Returns_Chunk1.csv,521,78047,75,18-05-2020 02:32,2,396.68,Defective,Mail,195
Returns_Chunk1.csv,522,126722,739,22-08-2022 13:16,1,111.76,Late Delivery,Mail,109
Returns_Chunk1.csv,523,148948,521,13-04-2020 22:28,1,45.54,Late Delivery,Mail,103
Returns_Chunk1.csv,524,291273,531,23-11-2021 16:00,1,26.79,Other,Pickup,17
Returns_Chunk1.csv,525,410384,506,30-01-2023 22:44,1,169.32,Late Delivery,Mail,120
Returns_Chunk1.csv,526,373464,567,03-06-2022 19:01,2,120.66,Wrong Item,Pickup,27
Returns_Chunk1.csv,527,472677,289,06-06-2024 19:39,1,121.77,Defective,Pickup,18
Returns_Chunk1.csv,528,357591,413,13-08-2020 05:54,3,195.21,Late Delivery,Mail,185
Returns_Chunk1.csv,529,29235,866,05-09-2023 15:39,3,34.47,Other,Pickup,9
Returns_Chunk1.csv,530,125561,33,25-08-2024 22:04,3,267.24,Changed Mind,Pickup,107
Returns_Chunk1.csv,531,197801,183,16-11-2020 05:29,1,179.86,Wrong Item,In-Store,182
Returns_Chunk1.csv,532,319208,508,12-08-2023 07:31,1,28.38,Other,In-Store,77
Returns_Chunk1.csv,533,96753,894,06-10-2024 12:54,2,254,Wrong Item,Mail,121
Returns_Chunk1.csv,534,489809,315,17-11-2024 23:36,2,115.04,Late Delivery,Mail,132
Returns_Chunk1.csv,535,129076,272,04-12-2020 22:21,1,114.49,Changed Mind,Mail,175
Returns_Chunk1.csv,536,401304,791,20-06-2023 12:39,1,179.57,Wrong Item,Pickup,173
Returns_Chunk1.csv,537,77142,135,02-04-2024 01:11,2,335.68,Other,In-Store,42
Returns_Chunk1.csv,538,21797,134,25-08-2023 09:25,2,277.54,Other,Pickup,22
Returns_Chunk1.csv,539,22912,790,19-02-2021 15:39,1,186.82,Wrong Item,Pickup,70
Returns_Chunk1.csv,540,369552,178,21-09-2024 16:59,2,383,Changed Mind,Pickup,115
Returns_Chunk1.csv,541,356291,678,23-05-2020 16:27,1,69.73,Other,In-Store,167
Returns_Chunk1.csv,542,74052,578,15-04-2021 00:29,2,352.96,Late Delivery,Mail,165
Returns_Chunk1.csv,543,18627,685,21-06-2024 23:34,3,489.93,Defective,Pickup,122
Returns_Chunk1.csv,544,476411,738,03-02-2022 09:55,1,168.03,Defective,Mail,25
Returns_Chunk1.csv,545,418222,501,06-11-2021 06:52,3,496.32,Wrong Item,In-Store,174
Returns_Chunk1.csv,546,35232,697,03-04-2020 14:29,3,314.52,Other,Pickup,126
Returns_Chunk1.csv,547,427649,328,27-06-2021 12:14,3,86.4,Defective,In-Store,93
Returns_Chunk1.csv,548,170364,949,26-11-2020 12:20,3,192.51,Wrong Item,Mail,103
Returns_Chunk1.csv,549,287930,261,25-02-2023 06:31,1,82.35,Other,Mail,20
Returns_Chunk1.csv,550,184139,234,10-05-2021 21:16,1,138.62,Other,Pickup,45
Returns_Chunk1.csv,551,427644,918,16-06-2024 23:16,1,169.39,Late Delivery,Pickup,30
Returns_Chunk1.csv,552,257179,224,24-01-2024 15:14,1,141.1,Late Delivery,In-Store,18
Returns_Chunk1.csv,553,490037,1,22-07-2023 17:33,3,591.3,Wrong Item,Mail,196
