payment_id,payment_type,payment_status
1128,Cash,Completed
1129,Digital Wallet,Completed
1130,Cash,Failed
1131,Digital Wallet,Refunded
1132,Digital Wallet,Failed
1133,UPI,Failed
1134,UPI,Pending
1135,Credit Card,Refunded
1136,Credit Card,Refunded
1137,Debit Card,Pending
1138,Digital Wallet,Failed
1139,Credit Card,Refunded
1140,Digital Wallet,Failed
1141,Bank Transfer,Pending
1142,Credit Card,Refunded
1143,Digital Wallet,Completed
1144,Cash,Completed
1145,Cash,Completed
1146,Bank Transfer,Failed
1147,Digital Wallet,Completed
1148,Cash,Completed
1149,Bank Transfer,Failed
1150,Bank Transfer,Pending
1151,Bank Transfer,Pending
1152,Bank Transfer,Completed
1153,UPI,Refunded
1154,UPI,Refunded
1155,UPI,Refunded
1156,UPI,Pending
1157,Cash,Pending
1158,Cash,Failed
1159,Digital Wallet,Pending
1160,Credit Card,Failed
1161,Bank Transfer,Completed
1162,Cash,Failed
1163,Cash,Failed
1164,Bank Transfer,Failed
1165,Debit Card,Completed
1166,Digital Wallet,Refunded
1167,Bank Transfer,Refunded
1168,Bank Transfer,Pending
1169,UPI,Pending
1170,Credit Card,Completed
1171,Debit Card,Completed
1172,Debit Card,Completed
1173,Cash,Pending
1174,Debit Card,Completed
1175,Debit Card,Completed
1176,UPI,Pending
1177,Bank Transfer,Failed
1178,Debit Card,Pending
1179,UPI,Pending
1180,Bank Transfer,Completed
1181,Debit Card,Completed
1182,Digital Wallet,Refunded
1183,Cash,Pending
1184,Credit Card,Completed
1185,Debit Card,Pending
1186,Cash,Failed
1187,Bank Transfer,Failed
1188,Digital Wallet,Pending
1189,UPI,Refunded
1190,UPI,Completed
1191,Credit Card,Completed
1192,Bank Transfer,Refunded
1193,Debit Card,Refunded
1194,Digital Wallet,Failed
1195,UPI,Completed
1196,Cash,Pending
1197,Cash,Refunded
1198,UPI,Failed
1199,Cash,Pending
1200,Cash,Pending
1201,UPI,Pending
1202,Bank Transfer,Completed
1203,Cash,Refunded
1204,UPI,Refunded
1205,Bank Transfer,Failed
1206,Digital Wallet,Failed
1207,Bank Transfer,Completed
1208,Credit Card,Refunded
1209,Digital Wallet,Completed
1210,Debit Card,Failed
1211,UPI,Pending
1212,UPI,Failed
1213,Credit Card,Failed
1214,UPI,Failed
1215,Cash,Pending
1216,Digital Wallet,Completed
1217,Debit Card,Failed
1218,Bank Transfer,Completed
1219,Cash,Refunded
1220,Digital Wallet,Failed
1221,Digital Wallet,Refunded
1222,Debit Card,Refunded
1223,Bank Transfer,Failed
1224,Digital Wallet,Completed
1225,Digital Wallet,Failed
1226,Credit Card,Refunded
1227,UPI,Refunded
1228,Credit Card,Failed
1229,Cash,Completed
1230,UPI,Refunded
1231,UPI,Pending
1232,Cash,Refunded
1233,Cash,Pending
1234,Cash,Refunded
1235,UPI,Completed
1236,Cash,Failed
1237,UPI,Failed
1238,Debit Card,Failed
1239,Digital Wallet,Completed
1240,Cash,Refunded
1241,Cash,Failed
1242,UPI,Completed
1243,Cash,Pending
1244,Digital Wallet,Failed
1245,Credit Card,Completed
1246,Bank Transfer,Refunded
1247,Debit Card,Pending
1248,UPI,Refunded
1249,Digital Wallet,Refunded
1250,Digital Wallet,Completed
1251,Digital Wallet,Completed
1252,Credit Card,Completed
1253,Bank Transfer,Pending
1254,Debit Card,Failed
1255,Bank Transfer,Pending
1256,UPI,Completed
1257,Credit Card,Completed
1258,Credit Card,Pending
1259,Credit Card,Pending
1260,Debit Card,Refunded
1261,Bank Transfer,Failed
1262,Cash,Completed
1263,UPI,Pending
1264,Bank Transfer,Pending
1265,Debit Card,Completed
1266,Bank Transfer,Refunded
1267,Debit Card,Completed
1268,Digital Wallet,Failed
1269,Cash,Refunded
1270,Debit Card,Failed
1271,Digital Wallet,Completed
1272,Digital Wallet,Failed
1273,Cash,Failed
1274,Cash,Pending
1275,Bank Transfer,Failed
1276,Credit Card,Refunded
1277,UPI,Completed
1278,Debit Card,Refunded
1279,UPI,Refunded
1280,Cash,Completed
1281,UPI,Pending
1282,Debit Card,Pending
1283,Digital Wallet,Pending
1284,Bank Transfer,Completed
1285,Debit Card,Pending
1286,Bank Transfer,Refunded
1287,Digital Wallet,Refunded
1288,UPI,Refunded
1289,Debit Card,Completed
1290,Digital Wallet,Pending
1291,Debit Card,Failed
1292,Digital Wallet,Pending
1293,Credit Card,Failed
1294,Cash,Refunded
1295,Bank Transfer,Completed
1296,Cash,Failed
1297,Debit Card,Pending
1298,UPI,Pending
1299,Digital Wallet,Completed
1300,Credit Card,Pending
1301,Digital Wallet,Completed
1302,UPI,Refunded
1303,Digital Wallet,Refunded
1304,UPI,Pending
1305,Debit Card,Refunded
1306,UPI,Pending
1307,Bank Transfer,Refunded
1308,Debit Card,Refunded
1309,Debit Card,Pending
1310,Digital Wallet,Pending
1311,Bank Transfer,Refunded
1312,Credit Card,Completed
1313,Digital Wallet,Failed
1314,Credit Card,Pending
1315,Credit Card,Pending
1316,Bank Transfer,Failed
1317,Digital Wallet,Pending
1318,Cash,Failed
1319,UPI,Failed
1320,Credit Card,Failed
1321,Digital Wallet,Failed
1322,Debit Card,Pending
1323,Debit Card,Pending
1324,Bank Transfer,Failed
1325,Bank Transfer,Refunded
1326,Cash,Pending
1327,UPI,Pending
1328,Credit Card,Completed
1329,Credit Card,Completed
1330,Cash,Refunded
1331,Bank Transfer,Pending
1332,Digital Wallet,Refunded
1333,Credit Card,Refunded
1334,Cash,Pending
1335,Cash,Failed
1336,Debit Card,Pending
1337,Digital Wallet,Pending
1338,Debit Card,Failed
1339,Credit Card,Refunded
1340,Bank Transfer,Refunded
1341,Digital Wallet,Refunded
1342,Cash,Failed
1343,Cash,Pending
1344,Debit Card,Failed
1345,UPI,Refunded
1346,Bank Transfer,Completed
1347,Digital Wallet,Failed
1348,UPI,Pending
1349,Cash,Pending
1350,UPI,Refunded
1351,UPI,Failed
1352,Digital Wallet,Refunded
1353,Digital Wallet,Refunded
1354,Credit Card,Pending
1355,UPI,Refunded
1356,UPI,Pending
1357,UPI,Completed
1358,Credit Card,Failed
1359,Digital Wallet,Refunded
1360,Bank Transfer,Refunded
1361,Cash,Completed
1362,UPI,Failed
1363,Digital Wallet,Pending
1364,UPI,Completed
1365,UPI,Failed
1366,Debit Card,Completed
1367,Bank Transfer,Completed
1368,UPI,Refunded
1369,Debit Card,Pending
1370,Bank Transfer,Refunded
1371,UPI,Pending
1372,Cash,Completed
1373,Debit Card,Failed
1374,Digital Wallet,Refunded
1375,Bank Transfer,Failed
1376,Debit Card,Refunded
1377,UPI,Failed
1378,Debit Card,Refunded
1379,Credit Card,Failed
1380,Debit Card,Failed
1381,Bank Transfer,Completed
1382,Debit Card,Failed
1383,Cash,Pending
1384,Digital Wallet,Refunded
1385,UPI,Completed
1386,Debit Card,Refunded
1387,Bank Transfer,Completed
1388,Bank Transfer,Pending
1389,Bank Transfer,Refunded
1390,Digital Wallet,Completed
1391,Cash,Completed
1392,Digital Wallet,Pending
1393,UPI,Pending
1394,Cash,Pending
1395,Digital Wallet,Refunded
1396,Digital Wallet,Pending
1397,Cash,Pending
1398,Digital Wallet,Failed
1399,Cash,Refunded
1400,Cash,Failed
1401,UPI,Completed
1402,Credit Card,Refunded
1403,Debit Card,Pending
1404,Bank Transfer,Pending
1405,UPI,Refunded
1406,UPI,Completed
1407,Bank Transfer,Failed
1408,UPI,Refunded
1409,Cash,Failed
1410,Bank Transfer,Failed
1411,Debit Card,Refunded
1412,Bank Transfer,Pending
1413,Debit Card,Refunded
1414,Digital Wallet,Pending
1415,Debit Card,Refunded
1416,Credit Card,Failed
1417,Cash,Pending
1418,Credit Card,Pending
1419,UPI,Completed
1420,Cash,Refunded
1421,Credit Card,Failed
1422,Credit Card,Refunded
1423,Debit Card,Failed
1424,Credit Card,Refunded
1425,UPI,Completed
1426,Debit Card,Pending
1427,Digital Wallet,Failed
1428,Bank Transfer,Pending
1429,Digital Wallet,Completed
1430,Credit Card,Refunded
1431,Digital Wallet,Pending
1432,Debit Card,Refunded
1433,UPI,Completed
1434,Cash,Pending
1435,Bank Transfer,Failed
1436,UPI,Refunded
1437,Credit Card,Completed
1438,Bank Transfer,Refunded
1439,UPI,Failed
1440,Credit Card,Failed
1441,UPI,Pending
1442,Cash,Refunded
1443,Cash,Failed
1444,Digital Wallet,Completed
1445,UPI,Completed
1446,UPI,Pending
1447,Debit Card,Completed
1448,Digital Wallet,Failed
1449,Debit Card,Failed
1450,Cash,Failed
1451,UPI,Completed
1452,Cash,Failed
1453,Credit Card,Completed
1454,Debit Card,Refunded
1455,Bank Transfer,Pending
1456,UPI,Completed
1457,Digital Wallet,Pending
1458,Credit Card,Refunded
1459,UPI,Failed
1460,Debit Card,Completed
1461,Bank Transfer,Completed
1462,Digital Wallet,Refunded
1463,Bank Transfer,Failed
1464,Credit Card,Refunded
1465,UPI,Refunded
1466,UPI,Completed
1467,Bank Transfer,Completed
1468,UPI,Failed
1469,UPI,Failed
1470,Bank Transfer,Pending
1471,Cash,Refunded
1472,Bank Transfer,Pending
1473,Digital Wallet,Pending
1474,Cash,Completed
1475,Debit Card,Completed
1476,Cash,Completed
1477,Cash,Completed
1478,UPI,Pending
1479,Bank Transfer,Failed
1480,Digital Wallet,Failed
1481,Digital Wallet,Refunded
1482,Cash,Refunded
1483,Bank Transfer,Refunded
1484,Cash,Pending
1485,Credit Card,Pending
1486,Digital Wallet,Pending
1487,Digital Wallet,Failed
1488,Cash,Completed
1489,Cash,Failed
1490,Digital Wallet,Pending
1491,Cash,Refunded
1492,Debit Card,Completed
1493,Debit Card,Pending
1494,Bank Transfer,Completed
1495,Debit Card,Completed
1496,Bank Transfer,Failed
1497,UPI,Completed
1498,UPI,Refunded
1499,Cash,Completed
1500,UPI,Refunded
1501,Cash,Pending
1502,Digital Wallet,Completed
1503,Cash,Failed
1504,Bank Transfer,Completed
1505,Bank Transfer,Refunded
1506,Credit Card,Completed
1507,Credit Card,Pending
1508,Bank Transfer,Completed
1509,Bank Transfer,Pending
1510,Cash,Refunded
1511,Cash,Refunded
1512,Debit Card,Completed
1513,Bank Transfer,Failed
1514,UPI,Failed
1515,Cash,Completed
1516,UPI,Failed
1517,Bank Transfer,Refunded
1518,Credit Card,Completed
1519,Credit Card,Completed
1520,Bank Transfer,Pending
1521,UPI,Completed
1522,Digital Wallet,Completed
1523,Digital Wallet,Completed
1524,Debit Card,Failed
1525,UPI,Failed
1526,Digital Wallet,Refunded
1527,UPI,Failed
1528,Cash,Refunded
1529,Cash,Refunded
1530,Cash,Pending
1531,UPI,Failed
1532,UPI,Failed
1533,Cash,Pending
1534,Digital Wallet,Pending
1535,UPI,Refunded
1536,Digital Wallet,Failed
1537,UPI,Failed
1538,Cash,Completed
1539,Bank Transfer,Completed
1540,Debit Card,Pending
1541,Debit Card,Failed
1542,UPI,Refunded
1543,Digital Wallet,Failed
1544,UPI,Failed
1545,UPI,Completed
1546,Bank Transfer,Completed
1547,Credit Card,Completed
1548,Digital Wallet,Completed
1549,Credit Card,Completed
1550,Credit Card,Pending
1551,Bank Transfer,Refunded
1552,Debit Card,Failed
1553,Credit Card,Pending
1554,Cash,Refunded
1555,Bank Transfer,Refunded
1556,Bank Transfer,Failed
1557,Digital Wallet,Failed
1558,Cash,Refunded
1559,Credit Card,Pending
1560,UPI,Completed
1561,Debit Card,Completed
1562,Digital Wallet,Refunded
1563,Credit Card,Refunded
1564,Cash,Failed
1565,Bank Transfer,Completed
1566,UPI,Failed
1567,Credit Card,Refunded
1568,Cash,Pending
1569,Cash,Refunded
1570,Cash,Refunded
1571,Credit Card,Completed
1572,Debit Card,Refunded
1573,Digital Wallet,Pending
1574,Bank Transfer,Completed
1575,Credit Card,Pending
1576,Digital Wallet,Completed
1577,UPI,Refunded
1578,Debit Card,Completed
1579,Digital Wallet,Completed
1580,Digital Wallet,Refunded
1581,Debit Card,Completed
1582,Debit Card,Completed
1583,Cash,Failed
1584,UPI,Failed
1585,Credit Card,Refunded
1586,Cash,Completed
1587,Credit Card,Refunded
1588,Digital Wallet,Completed
1589,Digital Wallet,Failed
1590,UPI,Failed
1591,UPI,Pending
1592,Bank Transfer,Refunded
1593,Bank Transfer,Refunded
1594,Bank Transfer,Completed
1595,Debit Card,Pending
1596,Bank Transfer,Pending
1597,Credit Card,Pending
1598,Cash,Completed
1599,Credit Card,Pending
1600,Digital Wallet,Refunded
1601,UPI,Pending
1602,UPI,Completed
1603,Bank Transfer,Pending
1604,Digital Wallet,Refunded
1605,Digital Wallet,Failed
1606,UPI,Completed
1607,Credit Card,Pending
1608,UPI,Refunded
1609,Bank Transfer,Completed
1610,UPI,Refunded
1611,Credit Card,Pending
1612,Bank Transfer,Completed
1613,Credit Card,Completed
1614,Bank Transfer,Completed
1615,Debit Card,Completed
1616,Digital Wallet,Failed
1617,Credit Card,Refunded
1618,Credit Card,Failed
1619,Cash,Failed
1620,UPI,Completed
1621,Debit Card,Completed
1622,Debit Card,Completed
1623,Credit Card,Failed
1624,Credit Card,Completed
1625,UPI,Failed
1626,Cash,Failed
1627,Bank Transfer,Failed
1628,Debit Card,Failed
1629,Digital Wallet,Completed
1630,Bank Transfer,Pending
1631,Credit Card,Completed
1632,Bank Transfer,Pending
1633,Debit Card,Failed
1634,UPI,Failed
1635,Credit Card,Completed
1636,Debit Card,Completed
1637,Credit Card,Completed
1638,Credit Card,Failed
1639,Credit Card,Pending
1640,UPI,Completed
1641,Bank Transfer,Refunded
1642,Cash,Pending
1643,Cash,Pending
1644,Credit Card,Refunded
1645,Cash,Refunded
1646,Digital Wallet,Pending
1647,Credit Card,Pending
1648,Digital Wallet,Failed
1649,Credit Card,Refunded
1650,Digital Wallet,Completed
1651,Digital Wallet,Failed
1652,Bank Transfer,Refunded
1653,Digital Wallet,Pending
1654,Digital Wallet,Pending
1655,Credit Card,Pending
1656,Debit Card,Pending
1657,Digital Wallet,Failed
1658,Cash,Pending
1659,Debit Card,Completed
1660,Debit Card,Pending
1661,UPI,Refunded
1662,Credit Card,Refunded
1663,UPI,Refunded
1664,Debit Card,Pending
1665,UPI,Failed
1666,Debit Card,Refunded
1667,UPI,Failed
1668,Cash,Refunded
1669,Bank Transfer,Completed
1670,Bank Transfer,Pending
1671,Bank Transfer,Pending
1672,UPI,Pending
1673,Debit Card,Failed
1674,Debit Card,Completed
1675,Digital Wallet,Completed
1676,Credit Card,Failed
1677,UPI,Failed
1678,Cash,Completed
1679,Bank Transfer,Failed
1680,UPI,Completed
1681,Credit Card,Refunded
1682,Debit Card,Failed
1683,Digital Wallet,Refunded
1684,Bank Transfer,Completed
1685,Cash,Completed
1686,Debit Card,Refunded
1687,Digital Wallet,Completed
1688,Debit Card,Completed
1689,UPI,Refunded
1690,Credit Card,Pending
1691,Digital Wallet,Failed
1692,Cash,Completed
1693,Debit Card,Completed
1694,UPI,Refunded
1695,UPI,Failed
1696,Bank Transfer,Completed
1697,Credit Card,Refunded
1698,Bank Transfer,Completed
1699,Digital Wallet,Completed
1700,Credit Card,Failed
1701,Bank Transfer,Failed
1702,Bank Transfer,Completed
1703,Bank Transfer,Pending
1704,Cash,Refunded
1705,Digital Wallet,Completed
1706,Debit Card,Failed
1707,Debit Card,Failed
1708,Bank Transfer,Refunded
1709,Digital Wallet,Pending
1710,Debit Card,Refunded
1711,Debit Card,Refunded
1712,Bank Transfer,Failed
1713,Digital Wallet,Pending
1714,UPI,Refunded
1715,Bank Transfer,Pending
1716,Cash,Completed
1717,Cash,Failed
1718,Bank Transfer,Refunded
1719,Credit Card,Completed
1720,Digital Wallet,Refunded
1721,Bank Transfer,Completed
1722,Bank Transfer,Refunded
1723,Debit Card,Refunded
1724,Cash,Refunded
1725,Digital Wallet,Pending
1726,Digital Wallet,Refunded
1727,Digital Wallet,Failed
1728,Debit Card,Refunded
1729,Debit Card,Failed
1730,Digital Wallet,Completed
1731,Debit Card,Refunded
1732,Credit Card,Pending
1733,Credit Card,Pending
1734,Digital Wallet,Completed
1735,UPI,Refunded
1736,Bank Transfer,Pending
1737,Digital Wallet,Failed
1738,Cash,Failed
1739,Cash,Completed
1740,Credit Card,Refunded
1741,Debit Card,Refunded
1742,Digital Wallet,Pending
1743,Digital Wallet,Completed
1744,Bank Transfer,Pending
1745,Digital Wallet,Pending
1746,Credit Card,Failed
1747,Credit Card,Completed
1748,Debit Card,Refunded
1749,UPI,Completed
1750,Debit Card,Refunded
1751,UPI,Failed
1752,Cash,Refunded
1753,Credit Card,Completed
1754,Credit Card,Refunded
1755,Cash,Completed
1756,Bank Transfer,Completed
1757,UPI,Refunded
1758,Digital Wallet,Failed
1759,Credit Card,Pending
1760,Digital Wallet,Failed
1761,Digital Wallet,Completed
1762,UPI,Completed
1763,Digital Wallet,Completed
1764,UPI,Failed
1765,Digital Wallet,Refunded
1766,Credit Card,Completed
1767,UPI,Completed
1768,Cash,Pending
1769,Cash,Refunded
1770,Bank Transfer,Failed
1771,Digital Wallet,Refunded
1772,Debit Card,Pending
1773,Cash,Failed
1774,Cash,Refunded
1775,Cash,Failed
1776,Debit Card,Refunded
1777,UPI,Refunded
1778,Credit Card,Pending
1779,Cash,Refunded
1780,Bank Transfer,Completed
1781,Digital Wallet,Completed
1782,Cash,Refunded
1783,Credit Card,Completed
1784,UPI,Refunded
1785,Debit Card,Failed
1786,Bank Transfer,Refunded
1787,Credit Card,Refunded
1788,Bank Transfer,Pending
1789,Debit Card,Pending
1790,UPI,Completed
1791,Digital Wallet,Refunded
1792,Credit Card,Pending
1793,Credit Card,Pending
1794,Cash,Failed
1795,Bank Transfer,Refunded
1796,Debit Card,Failed
1797,Credit Card,Pending
1798,Bank Transfer,Refunded
1799,Digital Wallet,Pending
1800,UPI,Refunded
1801,Digital Wallet,Pending
1802,Bank Transfer,Pending
1803,UPI,Refunded
1804,UPI,Completed
1805,Credit Card,Refunded
1806,Digital Wallet,Failed
1807,Digital Wallet,Refunded
1808,Credit Card,Pending
1809,Credit Card,Pending
1810,Bank Transfer,Failed
1811,Debit Card,Completed
1812,Digital Wallet,Failed
1813,UPI,Failed
1814,Digital Wallet,Failed
1815,Cash,Failed
1816,UPI,Failed
1817,Debit Card,Failed
1818,Bank Transfer,Failed
1819,UPI,Pending
1820,Bank Transfer,Completed
1821,Digital Wallet,Completed
1822,Credit Card,Failed
1823,Digital Wallet,Pending
1824,Bank Transfer,Pending
1825,UPI,Failed
1826,Bank Transfer,Failed
1827,Digital Wallet,Failed
1828,UPI,Pending
1829,Credit Card,Failed
1830,Bank Transfer,Failed
1831,UPI,Refunded
1832,Debit Card,Refunded
1833,Digital Wallet,Failed
1834,Digital Wallet,Completed
1835,Debit Card,Completed
1836,Cash,Failed
1837,Cash,Refunded
1838,Digital Wallet,Pending
1839,UPI,Failed
1840,Credit Card,Completed
1841,Cash,Failed
1842,Digital Wallet,Completed
1843,Bank Transfer,Completed
1844,Digital Wallet,Refunded
1845,Cash,Refunded
1846,Credit Card,Completed
1847,Debit Card,Pending
1848,Debit Card,Completed
1849,Debit Card,Refunded
1850,Cash,Pending
1851,Cash,Failed
1852,Digital Wallet,Failed
1853,Digital Wallet,Failed
1854,UPI,Pending
1855,Cash,Refunded
1856,Credit Card,Pending
1857,Credit Card,Refunded
1858,Debit Card,Pending
1859,UPI,Completed
1860,Credit Card,Refunded
1861,Debit Card,Completed
1862,Debit Card,Failed
1863,Digital Wallet,Pending
1864,Debit Card,Refunded
1865,Debit Card,Pending
1866,UPI,Refunded
1867,UPI,Pending
1868,Digital Wallet,Pending
1869,UPI,Completed
1870,Debit Card,Refunded
1871,Cash,Failed
1872,Debit Card,Pending
1873,Digital Wallet,Completed
1874,Credit Card,Pending
1875,Credit Card,Completed
1876,Bank Transfer,Completed
1877,Bank Transfer,Completed
1878,Cash,Pending
1879,Credit Card,Pending
1880,Digital Wallet,Completed
1881,Bank Transfer,Refunded
1882,Bank Transfer,Refunded
1883,Cash,Pending
1884,UPI,Completed
1885,Credit Card,Completed
1886,Credit Card,Refunded
1887,Bank Transfer,Refunded
1888,UPI,Failed
1889,Cash,Pending
1890,Credit Card,Completed
1891,Digital Wallet,Failed
1892,Cash,Refunded
1893,Credit Card,Refunded
1894,Bank Transfer,Refunded
1895,Digital Wallet,Pending
1896,Cash,Pending
1897,Credit Card,Pending
1898,Credit Card,Pending
1899,UPI,Refunded
1900,UPI,Completed
1901,Debit Card,Completed
1902,UPI,Refunded
1903,UPI,Pending
1904,Debit Card,Failed
1905,Credit Card,Pending
1906,Bank Transfer,Pending
1907,UPI,Completed
1908,Credit Card,Refunded
1909,Digital Wallet,Failed
1910,Debit Card,Pending
1911,Credit Card,Failed
1912,Bank Transfer,Completed
1913,Cash,Failed
1914,Bank Transfer,Failed
1915,Digital Wallet,Failed
1916,Digital Wallet,Refunded
1917,Digital Wallet,Refunded
1918,Bank Transfer,Pending
1919,UPI,Failed
1920,Bank Transfer,Pending
1921,UPI,Pending
1922,Digital Wallet,Completed
1923,Cash,Refunded
1924,Debit Card,Failed
1925,Digital Wallet,Failed
1926,Credit Card,Completed
1927,Cash,Completed
1928,Cash,Failed
1929,Credit Card,Refunded
1930,Bank Transfer,Failed
1931,Cash,Completed
1932,Bank Transfer,Pending
1933,Digital Wallet,Refunded
1934,Debit Card,Completed
1935,Digital Wallet,Pending
1936,Cash,Refunded
1937,UPI,Completed
1938,Bank Transfer,Failed
1939,Debit Card,Refunded
1940,UPI,Pending
1941,UPI,Completed
1942,Cash,Failed
1943,Debit Card,Pending
