feedback_id,customer_id,product_id,rating,review_comment,feedback_date,sentiment_score
570,9072,922,4,Excellent,2023-12-13,0.18
571,56,839,1,Good,2023-03-02,0.15
572,1484,278,5,Good,2023-10-01,0.74
573,879,388,1,Bad,2023-02-28,0.1
574,1419,908,2,Excellent,2023-02-19,0.93
575,9433,296,3,Excellent,2023-08-24,0.17
576,8235,973,3,Average,2023-10-22,0.95
577,6956,577,3,Not satisfied,2023-09-01,0.42
578,5425,13,3,Bad,2023-04-23,0.69
579,6965,594,2,Good,2023-07-31,0.72
580,9563,220,2,Not satisfied,2023-09-24,0.62
581,6485,111,5,Poor,2023-07-19,0.49
582,6003,779,2,Average,2023-06-25,0.21
583,8097,226,4,Good,2023-04-25,0.48
584,6838,327,5,Excellent,2023-10-02,0.71
585,5630,234,1,Good,2023-04-11,0.66
586,2352,209,5,Good,2023-04-01,0.76
587,2985,406,3,Not satisfied,2023-01-21,0.18
588,2018,863,4,Loved it,2023-06-21,0.76
589,9771,73,4,Poor,2023-10-08,0.99
590,5636,227,4,Loved it,2023-12-09,0.39
591,5649,986,2,Excellent,2023-10-02,0.61
592,6659,634,1,Excellent,2023-12-22,0.21
593,6217,285,5,Poor,2023-08-15,0.81
594,5089,954,3,Bad,2023-09-13,0.6
595,694,150,4,Poor,2023-08-07,0.78
596,3112,556,5,Bad,2023-05-08,0.03
597,9780,632,5,Loved it,2023-01-19,0.78
598,4579,64,4,Good,2023-02-18,0.41
599,1459,221,4,Poor,2023-11-01,0.3
600,9786,567,5,Excellent,2023-01-30,0.98
601,5232,593,3,Excellent,2023-07-11,0.46
602,9793,586,2,Average,2023-05-23,0.99
603,5759,717,1,Bad,2023-08-13,0.46
604,7792,828,5,Good,2023-11-27,0.74
605,6747,821,4,Poor,2023-08-19,0.74
606,7919,167,2,Not satisfied,2023-06-09,0.1
607,8959,178,1,Excellent,2023-03-27,0.36
608,5064,711,4,Average,2023-12-08,0.75
609,7286,286,1,Not satisfied,2023-07-05,0.63
610,4079,881,4,Loved it,2023-07-28,0.82
611,4753,757,1,Bad,2023-10-30,0.78
612,5941,543,1,Not satisfied,2023-02-25,0.62
613,8140,938,4,Good,2023-08-17,0.23
614,761,195,2,Not satisfied,2023-05-10,0.16
615,6628,743,2,Excellent,2023-03-15,0.27
616,4110,537,2,Poor,2023-08-04,0.96
617,5331,885,2,Average,2023-07-15,0.54
618,5396,303,1,Loved it,2023-06-21,0.02
619,9394,829,1,Excellent,2023-08-25,0.09
620,2680,719,3,Not satisfied,2023-04-20,0.7
621,7638,928,3,Loved it,2023-09-03,0.46
622,1199,739,3,Good,2023-02-06,0.31
623,5760,413,2,Average,2023-08-09,0.16
624,5837,484,2,Excellent,2023-03-21,0.02
625,8984,916,3,Excellent,2023-01-03,0.7
626,410,302,4,Not satisfied,2023-12-27,0.06
627,629,50,3,Poor,2023-07-17,0.77
628,3077,697,2,Average,2023-05-14,0.58
629,6108,513,4,Good,2023-01-29,0.72
630,7305,231,1,Loved it,2023-06-30,0.93
631,3588,303,3,Excellent,2023-08-15,0.0
632,1338,586,3,Excellent,2023-11-10,0.85
633,1927,411,2,Poor,2023-05-13,0.09
634,3542,531,1,Bad,2023-12-10,0.44
635,4592,120,1,Loved it,2023-07-01,0.56
636,2306,825,4,Not satisfied,2023-05-22,0.53
637,4222,517,4,Loved it,2023-10-06,0.37
638,5289,381,1,Excellent,2023-06-04,0.27
639,8862,362,3,Excellent,2023-03-09,0.02
640,9675,991,2,Excellent,2023-10-06,0.54
641,972,941,3,Bad,2023-08-31,0.63
642,9559,947,4,Poor,2023-04-14,0.58
643,439,650,2,Loved it,2023-11-01,0.16
644,8203,54,4,Loved it,2023-01-04,0.67
645,5645,288,1,Good,2023-07-25,0.53
646,2641,871,5,Excellent,2023-12-28,0.14
647,3238,591,1,Poor,2023-01-13,0.54
648,7730,34,4,Loved it,2023-05-22,0.24
649,3453,103,2,Excellent,2023-06-24,0.5
650,9533,52,2,Bad,2023-03-25,0.51
651,7254,50,2,Bad,2023-05-04,0.33
652,5527,255,1,Average,2023-05-14,0.43
653,7760,73,5,Loved it,2023-11-28,0.02
654,2387,19,3,Not satisfied,2023-09-23,0.31
655,8161,94,1,Bad,2023-06-23,0.2
656,1179,93,4,Average,2023-03-09,0.73
657,1751,112,4,Average,2023-11-30,0.05
658,3957,607,4,Bad,2023-11-06,0.86
659,1599,187,2,Poor,2023-02-25,0.31
660,4395,327,5,Bad,2023-07-30,0.59
661,8457,559,2,Average,2023-05-06,0.21
662,79,1,2,Loved it,2023-01-19,0.83
663,6537,465,1,Not satisfied,2023-06-18,0.46
664,3631,327,5,Bad,2023-03-12,0.11
665,6297,93,4,Not satisfied,2023-02-09,0.8
666,3744,121,4,Good,2023-09-27,0.89
667,9534,944,5,Bad,2023-01-12,0.65
668,9583,842,2,Average,2023-03-19,0.58
669,413,763,4,Average,2023-08-04,0.04
670,1481,415,4,Excellent,2023-07-12,0.69
671,5310,42,1,Average,2023-08-29,0.04
672,7179,156,5,Poor,2023-12-17,0.04
673,8368,990,4,Poor,2023-02-22,0.11
674,9978,94,3,Bad,2023-06-09,0.17
675,8798,689,2,Not satisfied,2023-01-12,0.79
676,7750,956,4,Not satisfied,2023-07-27,0.89
677,1174,368,3,Not satisfied,2023-01-28,0.27
678,9643,950,3,Good,2023-05-04,0.01
679,7405,714,2,Loved it,2023-11-06,0.03
680,590,109,3,Average,2023-12-02,0.92
681,5431,542,5,Average,2023-02-06,0.24
682,980,962,1,Bad,2023-08-31,0.83
683,5899,643,4,Not satisfied,2023-09-26,0.54
684,3723,608,5,Bad,2023-01-22,0.02
685,8724,914,3,Bad,2023-08-15,0.04
686,7400,239,5,Poor,2023-02-13,0.38
687,6158,169,1,Bad,2023-04-11,0.15
688,3208,61,3,Excellent,2023-04-11,0.99
689,1409,591,3,Average,2023-12-10,0.79
690,2105,82,5,Poor,2023-11-18,0.68
691,3361,3,2,Not satisfied,2023-04-09,0.74
692,8398,732,1,Not satisfied,2023-12-06,0.35
693,6801,193,3,Bad,2023-03-25,0.34
694,984,558,4,Bad,2023-09-21,0.88
695,7329,233,2,Loved it,2023-07-16,0.62
696,6766,533,1,Good,2023-02-22,0.32
697,8633,153,3,Good,2023-07-20,0.01
698,2562,527,5,Loved it,2023-08-26,0.52
699,4008,106,4,Bad,2023-07-01,0.39
700,7427,335,1,Not satisfied,2023-07-24,0.14
701,1234,863,4,Excellent,2023-10-27,0.1
702,3741,808,4,Excellent,2023-04-30,0.72
703,9172,926,4,Bad,2023-07-18,0.17
704,3807,45,4,Poor,2023-04-15,0.08
705,7394,360,3,Good,2023-01-21,0.25
706,5117,372,2,Bad,2023-03-21,0.51
707,8847,366,3,Good,2023-05-12,0.16
708,5060,899,3,Loved it,2023-10-17,0.21
709,5886,559,2,Loved it,2023-10-23,0.97
710,5132,770,1,Good,2023-07-14,0.11
711,6918,681,5,Loved it,2023-08-17,0.25
712,3669,38,4,Good,2023-07-28,0.74
713,5900,228,2,Poor,2023-03-24,0.97
714,7683,822,2,Loved it,2023-07-07,0.67
715,1457,158,5,Good,2023-01-14,0.85
716,575,612,2,Not satisfied,2023-10-10,0.69
717,5307,800,2,Average,2023-03-25,0.96
718,4666,238,2,Bad,2023-09-08,0.15
719,6861,463,1,Bad,2023-04-18,0.64
720,8047,285,4,Poor,2023-11-17,0.83
721,3462,103,2,Good,2023-12-09,0.02
722,479,95,5,Good,2023-03-24,0.3
723,9478,657,4,Loved it,2023-09-10,0.82
724,6842,811,3,Bad,2023-04-19,0.17
725,2339,228,3,Not satisfied,2023-10-22,0.31
726,9036,698,5,Bad,2023-12-22,0.74
727,4093,589,3,Bad,2023-02-24,0.47
728,1217,473,5,Bad,2023-08-31,0.21
729,5489,239,2,Poor,2023-11-13,0.26
730,6412,15,2,Good,2023-01-17,0.91
731,6364,520,4,Average,2023-03-30,0.15
732,8267,442,3,Good,2023-04-28,0.31
733,1317,25,3,Good,2023-08-25,0.49
734,6407,935,2,Average,2023-11-21,0.04
735,8007,66,2,Good,2023-01-31,0.42
736,7444,8,2,Average,2023-11-06,0.13
737,8243,866,4,Loved it,2023-05-22,0.94
738,9512,616,2,Average,2023-07-06,0.53
739,9467,606,4,Good,2023-04-06,0.65
740,4442,822,5,Loved it,2023-09-15,0.34
741,2723,66,2,Average,2023-03-01,0.62
742,864,955,2,Loved it,2023-11-30,0.05
743,3777,222,1,Average,2023-07-01,0.3
744,1794,170,2,Excellent,2023-01-19,0.7
745,1962,684,4,Excellent,2023-08-16,0.88
746,5875,308,5,Loved it,2023-07-09,0.56
747,1122,60,4,Average,2023-03-13,0.93
748,9397,965,2,Excellent,2023-07-29,0.93
749,3944,952,3,Good,2023-03-06,0.47
750,8175,364,5,Bad,2023-10-17,0.76
751,1954,691,3,Loved it,2023-11-22,0.85
752,768,933,1,Loved it,2023-10-31,0.35
753,5234,232,4,Not satisfied,2023-04-21,0.21
754,871,416,5,Bad,2023-02-10,0.51
755,4666,873,3,Bad,2023-05-03,0.4
756,3896,118,5,Not satisfied,2023-11-29,0.86
757,5340,930,3,Loved it,2023-02-07,0.32
758,5035,518,1,Average,2023-01-20,0.36
759,5251,480,1,Good,2023-03-20,0.96
760,6862,370,5,Not satisfied,2023-11-10,0.58
761,5104,843,5,Excellent,2023-12-18,0.05
762,9728,710,2,Average,2023-01-22,0.32
763,3625,142,4,Poor,2023-06-05,0.21
764,5795,785,3,Not satisfied,2023-05-09,0.34
765,2524,892,5,Loved it,2023-09-26,0.01
766,5562,800,3,Excellent,2023-03-21,0.85
767,1181,689,3,Not satisfied,2023-08-24,0.34
768,1342,946,4,Good,2023-03-03,0.75
769,275,739,3,Not satisfied,2023-07-12,0.45
770,1114,614,2,Good,2023-08-10,0.7
771,3983,88,1,Good,2023-11-02,0.86
772,8618,476,5,Bad,2023-08-18,0.7
773,1087,889,5,Average,2023-06-23,0.88
774,3607,478,4,Good,2023-06-23,0.93
775,1192,397,3,Not satisfied,2023-05-26,0.96
776,6523,729,2,Average,2023-11-13,0.57
777,7420,858,1,Loved it,2023-09-24,0.44
778,2257,511,2,Excellent,2023-02-10,0.21
779,5442,257,5,Bad,2023-07-05,0.48
780,2748,90,4,Average,2023-01-11,0.96
781,6125,408,5,Excellent,2023-03-02,0.62
782,6298,923,2,Loved it,2023-06-26,0.43
783,8637,768,5,Not satisfied,2023-11-29,0.82
784,3759,37,2,Excellent,2023-02-26,0.37
785,3943,371,3,Average,2023-02-01,0.13
786,8038,772,1,Good,2023-12-28,0.04
787,719,541,1,Bad,2023-10-26,0.47
788,8163,881,2,Poor,2023-11-08,0.42
789,8630,225,3,Bad,2023-01-15,0.18
790,6907,804,2,Not satisfied,2023-08-20,0.78
791,4098,279,3,Loved it,2023-04-25,0.98
792,8327,710,4,Bad,2023-09-07,0.38
793,6220,544,2,Not satisfied,2023-07-15,0.68
794,4217,587,2,Excellent,2023-05-23,0.83
795,5531,699,4,Loved it,2023-09-21,0.61
796,8209,113,5,Loved it,2023-06-13,0.62
797,7531,186,1,Loved it,2023-04-06,0.47
798,6616,936,4,Good,2023-04-14,0.05
799,7506,596,5,Excellent,2023-09-08,0.48
800,3558,914,5,Excellent,2023-02-11,0.65
801,704,330,5,Average,2023-06-01,0.99
802,4094,670,2,Bad,2023-04-21,0.05
803,3421,345,3,Average,2023-11-07,0.23
804,5599,157,4,Loved it,2023-06-15,0.86
805,3035,24,1,Good,2023-01-18,0.22
806,9246,849,3,Average,2023-10-22,0.82
807,57,465,2,Loved it,2023-12-18,0.14
808,4970,678,1,Excellent,2023-10-24,0.7
809,7873,675,2,Average,2023-10-15,0.01
810,668,94,2,Excellent,2023-10-04,0.6
811,5651,405,4,Excellent,2023-04-12,0.25
812,9900,44,4,Bad,2023-09-28,0.92
813,5276,925,5,Excellent,2023-01-20,0.48
814,7277,739,2,Loved it,2023-08-28,0.06
815,7512,517,4,Average,2023-02-21,0.32
816,4423,389,5,Good,2023-03-27,0.89
817,9180,414,3,Average,2023-04-26,0.85
818,1218,353,3,Loved it,2023-02-21,0.61
819,4794,63,1,Poor,2023-07-28,0.28
820,3628,420,1,Poor,2023-05-15,0.63
821,5217,580,1,Bad,2023-03-28,0.89
822,3720,586,4,Not satisfied,2023-04-13,0.15
823,1189,76,4,Poor,2023-12-23,0.21
824,9303,341,2,Good,2023-12-28,0.33
825,7837,864,5,Bad,2023-08-05,0.74
826,8748,353,5,Poor,2023-02-25,0.45
827,2486,478,2,Bad,2023-08-03,0.36
828,1296,893,3,Average,2023-10-09,0.04
829,9565,954,3,Good,2023-07-28,0.3
830,9706,215,4,Average,2023-04-28,0.54
831,7825,995,3,Loved it,2023-06-11,0.53
832,8382,531,1,Loved it,2023-05-07,0.71
833,9544,188,5,Excellent,2023-03-01,0.95
834,4800,102,1,Bad,2023-01-15,0.62
835,8671,204,1,Loved it,2023-02-05,0.91
836,6542,907,1,Average,2023-02-05,0.86
837,2197,382,5,Excellent,2023-07-22,0.68
838,2971,648,5,Good,2023-11-26,0.33
839,5935,858,3,Good,2023-10-29,0.65
840,8010,691,4,Loved it,2023-04-10,0.02
841,2995,127,2,Average,2023-08-22,0.67
842,6588,34,5,Good,2023-12-25,0.48
843,6076,44,1,Average,2023-11-10,0.87
844,5430,931,5,Excellent,2023-07-08,0.25
845,5964,624,2,Not satisfied,2023-11-30,0.88
846,2060,277,2,Not satisfied,2023-05-28,0.73
847,8902,793,1,Excellent,2023-01-31,0.04
848,8488,759,1,Not satisfied,2023-05-07,0.23
849,6846,104,2,Not satisfied,2023-07-24,0.25
850,6774,173,3,Loved it,2023-11-15,0.59
851,1223,684,5,Poor,2023-02-14,0.87
852,6502,314,4,Excellent,2023-04-14,0.43
853,2457,801,5,Loved it,2023-08-17,0.32
854,1246,36,2,Excellent,2023-08-20,0.79
855,1875,52,2,Poor,2023-11-29,0.5
856,2,714,2,Not satisfied,2023-12-09,0.89
857,984,200,2,Good,2023-02-08,0.33
858,8447,451,1,Loved it,2023-10-17,0.22
859,818,511,5,Excellent,2023-07-05,0.23
860,8142,587,4,Not satisfied,2023-07-14,0.79
861,8878,742,1,Excellent,2023-06-27,0.62
862,6017,408,2,Average,2023-08-18,0.72
863,2443,951,2,Not satisfied,2023-10-15,0.19
864,8566,401,2,Average,2023-09-06,0.45
865,2276,210,5,Bad,2023-07-30,0.38
866,3681,11,4,Average,2023-08-31,0.92
867,7979,237,1,Loved it,2023-09-13,0.49
868,491,649,5,Not satisfied,2023-11-29,0.88
869,2643,670,5,Good,2023-08-10,0.22
870,3887,435,3,Average,2023-10-16,0.77
871,5398,70,1,Average,2023-12-01,0.45
872,2346,121,3,Average,2023-01-12,0.59
873,8667,328,5,Excellent,2023-08-30,0.57
874,5129,112,5,Not satisfied,2023-11-29,0.02
875,343,67,3,Loved it,2023-01-13,0.21
876,3506,549,4,Not satisfied,2023-04-13,0.35
877,2685,547,5,Bad,2023-11-05,0.67
878,6319,856,3,Good,2023-05-02,0.03
879,9279,640,5,Not satisfied,2023-06-17,0.8
880,8632,473,5,Average,2023-03-26,0.78
881,1025,801,2,Good,2023-04-13,0.06
882,2323,461,5,Not satisfied,2023-08-28,0.35
883,78,297,3,Excellent,2023-02-28,0.9
884,8765,928,2,Not satisfied,2023-07-07,0.48
885,2182,685,4,Poor,2023-11-14,0.8
886,224,183,4,Bad,2023-10-30,0.26
887,5518,311,1,Loved it,2023-07-22,0.19
888,1510,164,4,Loved it,2023-04-17,0.78
889,6742,87,5,Not satisfied,2023-09-20,0.78
890,1645,796,5,Average,2023-11-12,0.66
891,619,439,4,Excellent,2023-06-23,0.48
892,4189,360,1,Bad,2023-10-21,0.37
893,705,152,4,Excellent,2023-11-01,0.82
894,5012,857,5,Not satisfied,2023-03-28,0.23
895,5469,623,2,Average,2023-12-31,0.24
896,9684,105,4,Good,2023-01-14,0.22
897,8096,65,3,Loved it,2023-05-07,0.73
898,6040,371,4,Not satisfied,2023-03-13,0.37
899,382,144,4,Not satisfied,2023-01-02,0.8
900,2282,189,2,Excellent,2023-02-05,0.55
901,8875,355,2,Loved it,2023-04-17,0.59
902,3498,852,1,Loved it,2023-11-12,0.62
903,1646,784,2,Bad,2023-12-28,0.3
904,8193,798,3,Loved it,2023-10-06,0.32
905,2572,353,5,Excellent,2023-12-09,0.12
906,7162,226,2,Poor,2023-08-26,0.79
907,3207,539,5,Loved it,2023-01-11,0.98
908,5056,679,5,Bad,2023-10-02,0.62
909,4187,794,1,Excellent,2023-02-02,0.24
910,1228,795,5,Excellent,2023-03-05,0.78
911,5431,568,2,Loved it,2023-12-14,0.97
912,3663,940,2,Excellent,2023-03-01,0.67
913,6168,323,2,Average,2023-11-18,0.28
914,8017,398,2,Average,2023-11-24,0.86
915,8096,690,4,Poor,2023-12-03,0.18
916,9164,477,3,Poor,2023-03-28,0.79
917,9308,679,3,Not satisfied,2023-08-17,0.94
918,7029,745,2,Poor,2023-06-09,0.18
919,5265,214,1,Not satisfied,2023-01-20,0.24
920,7561,559,2,Average,2023-02-22,0.56
921,6170,842,5,Average,2023-09-07,0.33
922,3496,64,3,Good,2023-06-28,0.16
923,4448,512,2,Good,2023-10-16,0.71
924,1575,633,5,Bad,2023-10-17,0.3
925,1762,21,5,Not satisfied,2023-04-01,0.26
926,4632,856,1,Excellent,2023-03-18,0.35
927,4476,307,1,Bad,2023-09-16,0.03
928,3330,435,5,Poor,2023-09-07,0.91
929,3177,486,4,Not satisfied,2023-01-13,0.47
930,6850,179,3,Poor,2023-07-16,0.37
931,1825,745,4,Excellent,2023-10-11,0.49
932,3420,36,3,Excellent,2023-08-21,0.05
933,2175,846,4,Not satisfied,2023-05-06,0.26
934,6130,777,2,Average,2023-05-29,0.8
935,2763,751,2,Poor,2023-08-18,0.34
936,9253,751,3,Not satisfied,2023-05-24,0.12
937,5705,889,3,Loved it,2023-04-15,0.26
938,3294,890,5,Average,2023-12-09,0.29
939,6897,606,4,Average,2023-04-09,0.23
940,4738,574,3,Loved it,2023-05-28,0.42
941,4125,885,5,Loved it,2023-12-17,0.34
942,6958,992,3,Bad,2023-11-02,0.05
943,6922,180,1,Loved it,2023-08-22,0.11
944,5181,867,2,Average,2023-02-12,0.42
945,7584,912,2,Excellent,2023-02-26,0.42
946,4347,88,1,Excellent,2023-10-19,0.6
947,9677,471,3,Excellent,2023-07-20,0.3
948,8357,824,1,Good,2023-08-31,0.12
949,8667,486,1,Loved it,2023-09-23,0.68
950,2956,30,1,Average,2023-06-16,0.53
951,2370,948,5,Excellent,2023-12-14,0.53
952,7544,269,2,Not satisfied,2023-06-02,0.63
953,535,835,5,Poor,2023-06-28,0.62
954,470,161,1,Poor,2023-07-11,0.93
955,8786,277,1,Bad,2023-09-17,0.1
956,7877,702,5,Poor,2023-05-15,0.56
957,3418,328,3,Bad,2023-09-03,0.56
958,2277,980,1,Average,2023-02-21,0.96
959,6475,648,2,Loved it,2023-09-02,0.06
960,942,368,3,Poor,2023-08-28,0.0
961,7196,576,2,Average,2023-12-02,0.12
962,6723,671,5,Bad,2023-04-09,0.99
963,942,50,3,Not satisfied,2023-07-12,0.98
964,6307,105,2,Loved it,2023-07-16,0.02
965,7000,312,2,Poor,2023-03-30,0.31
966,2423,833,5,Loved it,2023-04-02,0.29
967,8375,471,4,Poor,2023-10-16,0.17
968,6024,513,3,Good,2023-04-04,0.87
969,7222,395,1,Poor,2023-09-22,0.33
970,9245,168,1,Not satisfied,2023-05-23,0.58
971,1580,444,2,Not satisfied,2023-05-20,0.13
972,5670,469,2,Average,2023-01-03,0.86
973,3333,895,1,Excellent,2023-05-17,0.92
974,4824,923,4,Excellent,2023-10-20,0.52
975,1164,273,2,Average,2023-08-10,0.38
976,315,341,2,Not satisfied,2023-12-31,0.5
977,5514,322,2,Average,2023-08-08,0.67
978,1000,411,2,Excellent,2023-08-18,0.77
979,6735,77,4,Loved it,2023-03-01,0.7
980,1539,507,3,Loved it,2023-10-10,0.24
981,6740,643,5,Excellent,2023-02-06,0.62
982,7347,834,2,Bad,2023-08-31,0.92
983,1434,714,3,Good,2023-02-08,0.11
984,2687,860,4,Excellent,2023-12-23,0.39
985,4349,297,4,Excellent,2023-06-02,0.35
986,8192,245,2,Bad,2023-08-25,0.52
987,7228,484,3,Poor,2023-02-07,0.93
988,4890,314,3,Excellent,2023-06-13,0.3
989,6382,564,5,Bad,2023-01-29,0.86
990,6241,809,5,Good,2023-08-17,0.11
991,8246,100,2,Not satisfied,2023-02-26,0.24
992,7327,436,4,Loved it,2023-08-08,0.74
993,6485,586,1,Not satisfied,2023-01-15,0.78
994,326,36,3,Poor,2023-04-16,0.46
995,8331,538,2,Not satisfied,2023-01-22,0.71
996,6277,628,1,Poor,2023-05-13,0.42
997,5209,956,1,Loved it,2023-01-07,0.82
998,5188,670,3,Excellent,2023-07-10,0.56
999,8159,375,5,Poor,2023-02-03,0.84
1000,848,244,1,Average,2023-11-21,0.97
1001,8541,849,2,Good,2023-12-31,0.22
1002,868,409,1,Good,2023-11-13,0.25
1003,5922,257,1,Excellent,2023-02-12,0.01
1004,7355,46,3,Not satisfied,2023-12-22,0.2
1005,1861,765,5,Excellent,2023-12-03,0.51
1006,5594,341,3,Loved it,2023-03-16,0.26
1007,6888,29,3,Not satisfied,2023-04-02,0.9
1008,7516,211,5,Bad,2023-03-16,0.74
1009,9875,563,2,Bad,2023-05-20,0.09
1010,3038,99,1,Poor,2023-07-25,0.02
1011,6522,747,1,Good,2023-12-20,0.43
1012,6906,955,2,Poor,2023-05-22,0.04
1013,8865,710,2,Not satisfied,2023-05-01,0.33
1014,5321,718,1,Poor,2023-07-29,0.95
1015,9845,846,4,Average,2023-04-25,0.05
1016,6144,54,1,Good,2023-07-09,0.08
1017,1908,893,2,Loved it,2023-05-28,0.82
1018,9426,944,2,Loved it,2023-01-08,0.57
1019,3882,391,5,Good,2023-01-01,0.93
1020,391,681,3,Poor,2023-12-28,0.28
1021,8699,699,5,Not satisfied,2023-06-20,0.14
1022,545,838,3,Excellent,2023-10-27,0.41
1023,7015,414,4,Not satisfied,2023-03-09,0.58
1024,5290,139,5,Average,2023-06-23,0.6
1025,6670,190,5,Loved it,2023-10-08,0.52
1026,1898,831,4,Average,2023-05-16,0.56
1027,6082,692,4,Excellent,2023-10-28,0.79
1028,906,535,5,Good,2023-01-08,1.0
1029,7296,134,2,Excellent,2023-10-15,0.26
1030,7130,367,1,Poor,2023-07-15,0.44
1031,5789,928,3,Good,2023-11-12,0.21
1032,9738,850,1,Bad,2023-02-28,0.45
1033,5080,779,5,Not satisfied,2023-01-14,0.97
1034,8444,329,4,Poor,2023-01-11,0.13
1035,5250,212,1,Loved it,2023-02-21,0.98
1036,9232,129,3,Bad,2023-10-04,0.27
1037,3745,37,3,Good,2023-05-13,0.85
1038,8899,755,3,Loved it,2023-12-11,0.43
1039,6430,780,5,Good,2023-12-28,0.7
1040,801,556,5,Not satisfied,2023-09-12,0.92
1041,4725,68,5,Loved it,2023-12-03,0.45
1042,1415,689,1,Bad,2023-02-16,0.77
1043,3107,305,5,Average,2023-07-14,0.83
1044,7531,652,1,Excellent,2023-09-23,0.55
1045,2116,39,4,Bad,2023-06-25,0.78
1046,8068,555,1,Bad,2023-10-04,0.26
1047,5029,64,3,Poor,2023-08-10,0.59
1048,5818,467,5,Good,2023-02-03,0.23
1049,5996,40,1,Not satisfied,2023-07-18,0.3
1050,907,942,1,Excellent,2023-10-01,0.19
1051,7665,66,1,Good,2023-04-19,0.49
1052,4256,789,3,Average,2023-05-30,0.01
1053,6192,363,3,Good,2023-12-04,0.77
1054,4386,528,5,Poor,2023-08-28,0.85
1055,5226,980,3,Good,2023-11-11,0.31
1056,1127,460,1,Not satisfied,2023-04-09,0.61
1057,3385,563,4,Poor,2023-09-06,1.0
1058,5752,328,1,Good,2023-09-18,0.95
1059,8396,288,5,Excellent,2023-09-18,0.33
1060,1918,746,5,Good,2023-11-14,0.49
1061,4274,959,4,Good,2023-07-16,0.49
1062,7660,871,4,Average,2023-03-24,0.55
1063,5116,163,4,Poor,2023-12-22,0.25
1064,4978,420,3,Loved it,2023-08-27,0.54
1065,4725,239,2,Not satisfied,2023-04-28,0.31
1066,2502,538,1,Not satisfied,2023-07-11,0.06
1067,4095,623,4,Average,2023-09-05,0.89
1068,1097,741,4,Bad,2023-04-28,0.31
1069,5839,558,4,Poor,2023-11-01,0.6
1070,4725,889,1,Loved it,2023-11-27,0.99
1071,5700,123,5,Poor,2023-06-20,0.47
1072,1825,994,4,Loved it,2023-11-24,0.34
1073,6170,829,5,Excellent,2023-01-24,0.05
1074,4225,548,1,Good,2023-03-17,0.87
1075,2892,944,2,Excellent,2023-07-19,0.78
1076,4390,866,1,Loved it,2023-02-09,0.87
1077,9074,59,5,Loved it,2023-07-21,0.13
1078,1984,839,5,Average,2023-04-12,0.26
1079,188,976,5,Good,2023-10-02,0.12
1080,5612,274,3,Good,2023-09-26,0.75
1081,9230,475,2,Bad,2023-11-23,0.18
1082,6165,305,4,Poor,2023-12-23,0.97
1083,2146,858,3,Average,2023-11-08,0.1
1084,3838,519,2,Average,2023-12-25,0.01
1085,8827,814,3,Bad,2023-08-25,0.32
1086,1392,873,1,Loved it,2023-12-20,0.06
1087,4595,384,3,Excellent,2023-01-15,0.68
1088,3335,54,2,Loved it,2023-07-23,0.62
1089,6319,751,5,Not satisfied,2023-02-03,0.5
1090,7060,961,5,Loved it,2023-03-08,0.71
1091,7396,813,5,Good,2023-01-25,0.66
1092,1622,188,2,Excellent,2023-11-01,0.62
1093,3255,767,4,Excellent,2023-10-04,0.35
1094,7188,324,3,Bad,2023-06-12,0.31
1095,7404,53,3,Excellent,2023-07-31,0.65
1096,8495,724,5,Loved it,2023-08-25,0.42
1097,5075,381,1,Loved it,2023-11-07,0.84
1098,7075,852,1,Average,2023-03-15,0.96
1099,2815,937,2,Good,2023-03-07,0.61
1100,4098,686,2,Loved it,2023-10-25,0.7
1101,6467,332,2,Average,2023-04-05,0.87
1102,2820,833,4,Not satisfied,2023-06-03,0.5
1103,6105,419,5,Loved it,2023-06-26,0.68
1104,6357,822,2,Average,2023-11-24,0.51
1105,4089,994,2,Average,2023-08-21,0.19
1106,4918,855,4,Not satisfied,2023-03-04,0.89
1107,7883,192,4,Average,2023-06-17,1.0
1108,4775,891,3,Bad,2023-09-22,0.31
1109,1857,354,5,Not satisfied,2023-04-01,0.79
1110,178,584,2,Average,2023-05-07,0.84
1111,966,759,2,Loved it,2023-07-26,0.02
1112,7597,902,5,Good,2023-02-19,0.28
1113,7479,641,1,Bad,2023-04-28,0.07
1114,2123,356,4,Good,2023-04-24,0.51
1115,6882,79,1,Bad,2023-02-02,0.93
1116,3743,15,1,Bad,2023-10-04,0.54
1117,1775,177,4,Not satisfied,2023-09-16,0.82
1118,440,533,4,Average,2023-08-23,0.74
1119,2845,912,5,Not satisfied,2023-07-05,0.99
1120,3233,921,3,Bad,2023-10-14,0.6
1121,933,520,3,Poor,2023-09-01,0.19
1122,2149,916,5,Good,2023-07-02,0.63
1123,4128,901,4,Excellent,2023-08-10,0.81
1124,6102,982,4,Good,2023-02-10,0.2
1125,3649,454,3,Good,2023-07-10,0.14
1126,1725,360,5,Average,2023-01-09,0.36
1127,5697,594,3,Average,2023-01-03,0.39
1128,4776,46,3,Bad,2023-01-24,0.06
1129,513,904,1,Loved it,2023-04-17,0.67
1130,5745,871,2,Bad,2023-08-11,0.98
1131,4184,157,5,Excellent,2023-07-04,0.47
1132,1442,659,5,Poor,2023-01-26,0.62
1133,9173,962,5,Good,2023-09-17,0.27
1134,8601,108,3,Bad,2023-06-28,0.17
1135,9570,585,1,Average,2023-05-07,0.72
1136,9566,764,3,Bad,2023-05-25,0.45
